antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.0072867456992601835,0.008556912380782601,0.005927444513771281,0.8134556574923548,95.06415647298675,1.0,0.005865092469281667,5.31478507625384,0.9967438068110184,0.597752808988764,0.811845637094914,0.753081995412844
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.017670915411355737,0.022083073357696763,0.014350655138604153,0.8121059268600251,36.77504094225075,1.0,0.01396042701727753,5.204618274009034,0.990307280323692,0.5649122807017544,0.8078629502966956,0.730977282299841
"frozenset({'KEY FOB , BACK DOOR', 'KEY FOB , FRONT  DOOR'})","frozenset({'KEY FOB , SHED'})",0.007175327569302076,0.01461805865050361,0.005816026383813174,0.8105590062111802,55.449155430995305,1.0,0.005711137024568541,5.201524346139966,0.989062306242698,0.3640167364016737,0.8077486649193334,0.6042124299348584
"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})",frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.0072867456992601835,0.014528924146537125,0.005905160887779659,0.8103975535168195,55.7782217969644,1.0,0.005799292312240002,5.197565190388423,0.9892804912292886,0.3711484593837534,0.8076022207765193,0.6084196356541153
"frozenset({'FELTCRAFT PRINCESS OLIVIA DOLL', 'FELTCRAFT PRINCESS LOLA DOLL'})",frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.006417684285586951,0.013860415366788484,0.0051475176040645335,0.8020833333333334,57.86863612004287,1.0,0.005058565834173388,4.982600006567806,0.9890670018955658,0.3402061855670103,0.7993015697262771,0.586732984994641
"frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.0062616989036456015,0.014528924146537125,0.005013815848114805,0.800711743772242,55.111564744667376,1.0,0.004922840099715284,4.944953077050411,0.9880418083741327,0.3177966101694915,0.7977736119193906,0.5729018841560596
"frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.007932970853017203,0.014528924146537125,0.006350833407612087,0.800561797752809,55.10124422692493,1.0,0.00623557587583191,4.94123525357511,0.9897028735360415,0.3941908713692946,0.7976214552269143,0.6188391810849935
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.01216685979142526,0.024110883322934307,0.009737944558338534,0.8003663003663004,33.19522929319602,1.0,0.009444590821500978,4.888398694547504,0.9818208660756826,0.3669185558354325,0.7954340342338698,0.6021240004604146
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.008356359746858008,0.026205544166146715,0.006685087797486407,0.8,30.527891156462587,1.0,0.006466104843071909,4.868972279169268,0.9753938113750253,0.2398081534772182,0.7946178489702518,0.5275510204081633
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.007821552723059096,0.007821552723059096,0.0062394152776539796,0.7977207977207977,101.99008124934052,1.0,0.0061782385906543865,4.904994859073328,0.9980010427528675,0.6635071090047393,0.7961261879510055,0.7977207977207977
frozenset({'PACK OF 6 SKULL PAPER PLATES'}),frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.007821552723059096,0.007821552723059096,0.0062394152776539796,0.7977207977207977,101.99008124934052,1.0,0.0061782385906543865,4.904994859073328,0.9980010427528675,0.6635071090047393,0.7961261879510055,0.7977207977207977
frozenset({'CHILDS GARDEN FORK PINK'}),frozenset({'CHILDS GARDEN FORK BLUE'}),0.007041625813352348,0.006885640431410999,0.005615473749888582,0.7974683544303798,115.81614845766254,1.0,0.005566987646485296,4.903502150369909,0.9983959562280926,0.6756032171581771,0.7960641253263114,0.806501167506452
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.007866119975042338,0.059786968535520096,0.0062616989036456015,0.7960339943342777,13.314506719994426,1.0,0.005791407436201119,4.6096555570411315,0.9322269596672934,0.10199637023593466,0.7830640516138944,0.45038375080113063
"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'BLUE STRIPE CERAMIC DRAWER KNOB'})",frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.007420447455209912,0.013949549870754968,0.005905160887779659,0.7957957957957957,57.04813439637721,1.0,0.005801648985939892,4.828747057250566,0.9898158192698256,0.38184438040345814,0.7929069408391441,0.6095592397509331
"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})",0.0072867456992601835,0.007910687227025582,0.005793742757821553,0.7951070336391438,100.51048800447948,1.0,0.0057360995916918315,4.841988138459146,0.997317992115855,0.6161137440758294,0.7934732652364102,0.7637506999181635
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.010205900704162581,0.014818611284428202,0.008111239860950173,0.7947598253275109,53.63254424270283,1.0,0.007960002585607716,4.800139106720551,0.9914734844155348,0.47957839262187074,0.7916727041097776,0.6710641231900711
frozenset({'CHILDS GARDEN FORK PINK'}),frozenset({'CHILDS GARDEN TROWEL PINK'}),0.007041625813352348,0.007242178447276941,0.005593190123896961,0.7943037974683546,109.67746835443039,1.0,0.005542193413197711,4.826330332471703,0.9979092606235738,0.6435897435897436,0.792803241570108,0.7833057448880234
"frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB', 'BLUE STRIPE CERAMIC DRAWER KNOB'})",frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.0063285497816204656,0.013949549870754968,0.005013815848114805,0.7922535211267605,56.79419970301039,1.0,0.004925535427326535,4.746412336215348,0.9886492843758722,0.3284671532846716,0.7893145539906102,0.575839220627278
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.01018361707817096,0.040311079418843036,0.00804438898297531,0.7899343544857769,19.595961355391776,1.0,0.007633876386166074,4.568519132349884,0.958732440804355,0.18950131233595802,0.7811106901317417,0.49474606060386134
"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'WHITE SPOT RED CERAMIC DRAWER KNOB'})",frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.006707371423478028,0.013102772083073358,0.005281219360014262,0.7873754152823921,60.09227744253848,1.0,0.0051933342009759095,4.6415010250467965,0.9899992190661451,0.36349693251533743,0.7845524552071131,0.595218319886094
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.013927266244763347,0.015531687316160085,0.010963543987877708,0.7872,50.683482352941176,1.0,0.010747230043395133,4.626260867875188,0.9941150105835651,0.5927710843373494,0.7838427126010096,0.7465411764705883
frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES'}),frozenset({'SET/10 PINK POLKADOT PARTY CANDLES'}),0.006595953293519922,0.008467777876816115,0.0051920848560477765,0.7871621621621622,92.95970839260313,1.0,0.005136231788672396,4.6586275833089275,0.995810973954332,0.525959367945824,0.7853445071284877,0.7001600284495022
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.006796505927444514,0.026205544166146715,0.005325786611997505,0.7836065573770492,29.90231961637114,1.0,0.005147680475740379,4.500110742868565,0.9731719472734442,0.19243156199677938,0.7777832464268297,0.493418924947028
"frozenset({'KEY FOB , FRONT  DOOR'})","frozenset({'KEY FOB , BACK DOOR'})",0.009158570282556377,0.012924503075140387,0.007175327569302076,0.7834549878345499,60.617803507005625,1.0,0.007056957599521287,4.558292463327161,0.9925939377261618,0.4813153961136024,0.7806196052479516,0.6693137008138267
"frozenset({'KEY FOB , GARAGE DESIGN'})","frozenset({'KEY FOB , SHED'})",0.009203137534539621,0.01461805865050361,0.007175327569302076,0.7796610169491525,53.33546920214964,1.0,0.007040795565053525,4.472118041509251,0.9903652181735864,0.43105756358768393,0.7763923065719169,0.6352573377428689
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.017670915411355737,0.024890810232641055,0.013748997236830377,0.7780580075662042,31.258846148201417,1.0,0.01330915383468927,4.393531747076793,0.9854223712592252,0.47718484145398293,0.772392676878836,0.6652152168538272
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.007776985471075854,0.059786968535520096,0.006038862643729387,0.7765042979942692,12.98785198538607,1.0,0.005573900258068978,4.206850615142351,0.9302394326523722,0.09815284317276349,0.7622924863553392,0.4387553170925502
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.00690792405740262,0.059786968535520096,0.005348070237989126,0.7741935483870969,12.949202265158167,1.0,0.004935066399723433,4.163800567914127,0.9291939670002544,0.08717762440973484,0.7598347990761348,0.43182282711937775
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.009849362688296639,0.026205544166146715,0.007621000089134504,0.7737556561085973,29.526410564225692,1.0,0.007362892180197949,4.304171494785632,0.9757424573722193,0.26802507836990597,0.7676672499663482,0.5322859913196047
frozenset({'CHILDS GARDEN TROWEL PINK'}),frozenset({'CHILDS GARDEN FORK PINK'}),0.007242178447276941,0.007041625813352348,0.005593190123896961,0.7723076923076924,109.67746835443039,1.0,0.005542193413197711,4.360965832576494,0.9981108539289006,0.6435897435897436,0.770692998204668,0.7833057448880234
